model_id,version,strategy_type,symbol,pivot_left,pivot_right,min_swing_range_pct,stop_buffer_pct,max_wait_minutes_after_touch,max_hold_minutes,rr_target,setup_valid_minutes,avg_daily_roi_pct,median_daily_roi_pct,best_day_roi_pct,worst_day_roi_pct,positive_day_ratio,avg_daily_pnl,total_pnl,total_trades,avg_trades_per_day,win_rate,max_drawdown_pct,equity_final,eval_days,run_ts,days_lookback,fee_bps_per_side,qty,horizon,tp,sl,p_enter
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.0005,10.0,30.0,,60.0,0.0029248220634229155,0.0011214942600914861,0.2516167529835722,-0.22033684957007083,0.5294117647058824,1.8703141176471534,31.795340000001598,24,1.411764705882353,0.5416666666666666,-0.04704517645608419,100031.79534,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.0005,10.0,30.0,1.5,60.0,0.06299799043454467,0.08532573112533462,0.31812709515446125,-0.22033684957007083,0.5555555555555556,5.850245555555675,105.30442000000214,21,1.1666666666666667,0.5714285714285714,-0.017639914125566758,100105.30442,18,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.001,10.0,20.0,,60.0,0.030180791267646664,0.025916024692616023,0.30509569916685514,-0.25078611045952437,0.5882352941176471,3.7026670588236055,62.945340000001295,24,1.411764705882353,0.625,-0.029954839525359045,100062.94534,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.001,10.0,20.0,1.5,60.0,0.054104087597660624,0.08152944740326667,0.30509569916685514,-0.25078611045952437,0.6666666666666666,5.718587777777884,102.93458000000192,23,1.2777777777777777,0.6086956521739131,-0.03001422697831435,100102.93458,18,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.001,10.0,30.0,,60.0,0.0029248220634229155,0.0011214942600914861,0.2516167529835722,-0.22033684957007083,0.5294117647058824,1.8703141176471534,31.795340000001598,24,1.411764705882353,0.5416666666666666,-0.04704517645608419,100031.79534,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,QQQ,2.0,2.0,0.005,0.001,10.0,30.0,1.5,60.0,0.06299799043454467,0.08532573112533462,0.31812709515446125,-0.22033684957007083,0.5555555555555556,5.850245555555675,105.30442000000214,21,1.1666666666666667,0.5714285714285714,-0.017639914125566758,100105.30442,18,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.0005,10.0,20.0,,60.0,0.03335175607287592,0.046236608685638475,0.26150547585994444,-0.36664246823955526,0.7368421052631579,1.1610336842106193,22.059640000001757,34,1.7894736842105263,0.7352941176470589,-0.017838991216756472,100022.05964,19,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.0005,10.0,20.0,1.5,60.0,0.05001450549292593,0.05099784800439612,0.32632491253976376,-0.36664246823955526,0.7,1.3264950000001292,26.52990000000259,34,1.7,0.6470588235294118,-0.019328806225671347,100026.52990000001,20,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.0005,10.0,30.0,,60.0,-0.014738219039194315,-0.041673560062850334,0.17716795124573717,-0.34123411978220997,0.42105263157894735,-0.35738736842100105,-6.7903599999990165,34,1.7894736842105263,0.5,-0.02579190787392882,99993.20964,19,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.0005,10.0,30.0,1.5,60.0,0.007593776370547993,-0.019601240985894455,0.37203276901709215,-0.34123411978220997,0.45,0.051321000000016694,1.0264200000003354,31,1.55,0.41935483870967744,-0.03050522333567507,100001.02642,20,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.001,10.0,20.0,,60.0,0.03335175607287592,0.046236608685638475,0.26150547585994444,-0.36664246823955526,0.7368421052631579,1.1610336842106193,22.059640000001757,34,1.7894736842105263,0.7352941176470589,-0.017838991216756472,100022.05964,19,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.001,10.0,20.0,1.5,60.0,0.05001450549292593,0.05099784800439612,0.32632491253976376,-0.36664246823955526,0.7,1.3264950000001292,26.52990000000259,34,1.7,0.6470588235294118,-0.019328806225671347,100026.52990000001,20,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.001,10.0,30.0,,60.0,-0.014738219039194315,-0.041673560062850334,0.17716795124573717,-0.34123411978220997,0.42105263157894735,-0.35738736842100105,-6.7903599999990165,34,1.7894736842105263,0.5,-0.02579190787392882,99993.20964,19,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.004,0.001,10.0,30.0,1.5,60.0,0.007593776370547993,-0.019601240985894455,0.37203276901709215,-0.34123411978220997,0.45,0.051321000000016694,1.0264200000003354,31,1.55,0.41935483870967744,-0.03050522333567507,100001.02642,20,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.0005,10.0,20.0,,60.0,0.038386575148707164,0.05625759381425512,0.26150547585994444,-0.36664246823955526,0.75,1.2548143750000489,20.07703000000078,26,1.625,0.7692307692307693,-0.020369979273959782,100020.07703,16,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.0005,10.0,20.0,1.5,60.0,0.058483118746409754,0.05791972456283603,0.32632491253976376,-0.36664246823955526,0.7058823529411765,1.3616105882353278,23.147380000000574,26,1.5294117647058822,0.6538461538461539,-0.016611429719604054,100023.14738,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.0005,10.0,30.0,,60.0,-0.02843689420562019,-0.0514354212918117,0.17716795124573717,-0.34123411978220997,0.375,-0.9108106249999761,-14.572969999999621,26,1.625,0.5,-0.029723715296625652,99985.42703,16,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.0005,10.0,30.0,1.5,60.0,0.00580970548168462,-0.02661428155673322,0.37203276901709215,-0.34123411978220997,0.4117647058823529,-0.3606317647059178,-6.130740000000602,24,1.411764705882353,0.4166666666666667,-0.029054265116545963,99993.86925999999,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.001,10.0,20.0,,60.0,0.038386575148707164,0.05625759381425512,0.26150547585994444,-0.36664246823955526,0.75,1.2548143750000489,20.07703000000078,26,1.625,0.7692307692307693,-0.020369979273959782,100020.07703,16,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.001,10.0,20.0,1.5,60.0,0.058483118746409754,0.05791972456283603,0.32632491253976376,-0.36664246823955526,0.7058823529411765,1.3616105882353278,23.147380000000574,26,1.5294117647058822,0.6538461538461539,-0.016611429719604054,100023.14738,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.001,10.0,30.0,,60.0,-0.02843689420562019,-0.0514354212918117,0.17716795124573717,-0.34123411978220997,0.375,-0.9108106249999761,-14.572969999999621,26,1.625,0.5,-0.029723715296625652,99985.42703,16,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,IWM,2.0,2.0,0.005,0.001,10.0,30.0,1.5,60.0,0.00580970548168462,-0.02661428155673322,0.37203276901709215,-0.34123411978220997,0.4117647058823529,-0.3606317647059178,-6.130740000000602,24,1.411764705882353,0.4166666666666667,-0.029054265116545963,99993.86925999999,17,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.0005,10.0,20.0,,60.0,0.187851761390713,0.16808839797404307,1.5466195407130146,-0.5965477020602189,0.7,4.608261000000051,138.24783000000153,95,3.1666666666666665,0.7157894736842105,-0.04000243937291037,100138.24783000001,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.0005,10.0,20.0,1.5,60.0,0.31719595551993407,0.2410233294519325,2.1917620370895263,-0.48994387720602983,0.8333333333333334,9.106185000000007,273.1855500000002,91,3.033333333333333,0.6483516483516484,-0.04431581484077851,100273.18555,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.0005,10.0,30.0,,60.0,0.19920842669927316,0.19641356737277274,1.3288212143212126,-1.1665052297939773,0.7666666666666667,5.552337666666689,166.57013000000063,95,3.1666666666666665,0.7368421052631579,-0.045977815656084164,100166.57013000001,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.0005,10.0,30.0,1.5,60.0,0.4030752043114791,0.3137063690018169,2.8326059093744616,-1.5609324497937678,0.8333333333333334,12.382608833333263,371.47826499999786,85,2.8333333333333335,0.6705882352941176,-0.04612726478790963,100371.478265,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.001,10.0,20.0,,60.0,0.18476457819454684,0.15168727247620917,1.5466195407130146,-0.6089115689381909,0.7,4.448381000000029,133.4514300000009,95,3.1666666666666665,0.7157894736842105,-0.04187858430954039,100133.45143,30,2026-05-13T12:38:43,45,1.0,10,,,,
ote_long,5.1.1.1,OTE_LONG_RULE_BASED,SOXL,2.0,2.0,0.004,0.001,10.0,20.0,1.5,60.0,0.31683760341687994,0.25592757778896924,2.1917620370895263,-0.48994387720602983,0.8333333333333334,9.100805000000014,273.0241500000004,91,3.033333333333333,0.6483516483516484,-0.04618785937582359,100273.02415,30,2026-05-13T12:38:43,45,1.0,10,,,,
